review,binary_rating
"muy buena estadia en este hotel, solo una sugerencia deberian mejorar en atencion en area de restaurant, pues deja mucho que desear la atencion del personal a cargo ( meseros ).. por lo demas muy bien la atencion",1
"Pertenezco a una gran empresa que se dedica al servicio, y sinceramente evaluó a detalle el trato que me ofrecen. Hotel Krystal tiene buena imagen pero carece de servicio, bastante escueto. Tuve problemas para hacer mi reservación en la página, decidí llamar directo para reservar y un caballero en lugar de tomar los datos me pidio que fuera el mismo día cuando me registrará. Al llegar una señorita Melisa, se limitó a cobrar sin ofrecer o indicarme mis beneficios, o que más podría agregar a mi limitado servicio (puesto que no incluía desayuno). A la misma señorita Melisa le solicite en la segunda noche que me enviara otra toalla y shampoo, puesto que solo dejaron dos toallas y éramos tres huéspedes. El desayuno tardo más de media hora y fue bastante caro, ya que no fue oportuno, tuve que insistir y la señorita la sentí molesta desde que tomo la llamada.  Tienen un gran trabajo por hacer, yo me quedé con una mala imagen del personal, y desde luego de Mty porque este hotel debería de poner el ejemplo.",0
"El hotel es algo viejo, sin embargo, es bonito y bastante amplias las habitaciones. La comida del restaurant es muy buena y cuenta con una cafetería con buen producto. No me gustó que el estacionamiento lo cobraran aparte de la tarifa de hospedaje.",1
"Este hotel está viejo pero no le han hecho suficiente mantenimiento. De entrada, las alfombras huelen a guardado, la vista que nos dieron fue solo al interior del edificio (decía que con vista al exterior), y como tema ""escondido"", la tarifa no incluía el desayuno.",0
"El hotel está muy bien y personal te trata bien al registrarte, pero al hacer la reservacion la señorita fue muy grosera, no se entendía que decía y a duras penas repetía, en la habitación no había papel de baño, pedimos y jamás nos hicieron caso.",0
"Excelente hotel en sus servicios, localización y habitaciones además del personal muy amable, la comida es de calidad. recomendaría abrir un bar para tomar una copa durante la noche después de reuniones de negocios.",1
"Muy mal hotel, nada recomendable. El servicio de front desk pésimo sobre todo una de las chicas de recepción de la mañana, el restaurante sucio y la persona que hace los omelets súper grosera, lo único rescatable son las personas de vigilancia y la ubicación, de lo demás no lo recomiendo.",0
"La habitación estaba sucia además de que todas las habitaciones están ya muy viejas. El agua caliente duraba muy poco tiempo. Cobran el estacionamiento aparte como si no fuera suficientemente caro el costo de la habitación. Personal del hotel le faltó el respeto a mi pareja y además un día llegamos tarde y no le permitían el acceso porque no había registrado su identificación por la mañana, cuando lo único que necesitábamos era descansar y no un drama de su personal. Sin duda no vuelvo a este hotel jamás.",0
"Considero que es un buen Hotel, excelente ubicación, limpio, solo que mi opinion se reserva ya que estaban en proceso de remodelación, ojala pudieran ir cambiando el mobilirio que alguno esta ya muy viejo, pero eso si funcional y en estado de regular a bueno",1
"buena ubicacion ,buen hotel y servicio.lo recomiendo ampliamente.en el centro de monterrey.para ir en familia y tambien solo.habitaciones amplias y comodas muy limpias y suficientes accesorios.personal amable.",1
"Muy bonito el hotel hermosa vista. Buena ubicación , excelente servicio muy modernas habitaciones. Salones muy cómodos limpios. Servicio buffet muy variado los meseros muy rápidos turn acceso a lomturistico muy rápido es muy céntrico 100 %recomendable",1
"No estuvo excelente porque tuvimos que solicitar que la ventila no diera de frente a una de las camas, despues de que el tecnico llego y la movio, tuvo que mover la cama para colocar la escalera, pero cuando se fue, la cama no se podia poner fija, se movia mucho, al querer ver la tele recargado a la pared, se resbalaba, en el almuerzo, no habia mesas para tres, tuvimos que esperar a que la encargada la arreglara, y el trato de la encargada (la chica que cobra) fue muy poco agradable, demasiado seria, digo, es un bufete, uno mismo se sirve, lo que queda es que el personal sea amable y agradable, no lo fue. Tambien se acabaron los hot cakes y me dijeron que tenia que esperar como 20 minutos, demasiado tiempo, se supone que deben calcular para que no falte, tuve que comer galletas de reposteria, digo, la cafeteria estaba casi llena y seguia llegando gente, era Domingo en la mañana.  Pero el personal de recepcion, fue muy amable y nos atendio muy bien, lo mismo el guia de turistas, muy bien su trato.",1
"Todo bien, muy buen hotel, muy buena la atención del personal, muy buena área de alberca solo dar mantenimiento al sauna, un ambiente tranquilo y agradable, dar mantenimiento a los elevadores, gracias",1
"Nos encanta hospedarnos en el Hotel Krystal.  Todo el personal es muy amable, y las instalaciones están siendo renovadas.  La localización es muy céntrica. Justo al lado de la macroplaza, y a 200 metros del Blvd. Constitución por donde puedes llegar a cualquier lugar.  En general, magnífico!",1
"Fue una estancia cómoda, grata, a excepción que uno de los elevadores se encontraba fuera de servicio. las habitaciones aseadas, aisladas de ruido y luz.  el personal que atiende fue amable, aunque estuve solo un par de días, fue muy buena la atencion proporcionada",1
Para mi que tienen regulado el aire acondicionado. Pague suficiente para tener buen clima. Me fui a quejar dos veces y aunque mejoro no fue lo suficiente. Ademas solo se nos dejo agua la primera noche cuando antes eran todas las noches.,1
"Habitaciones bonitas y amplias, buena vista, muy céntrico y con muchas atracciones cercanas😁 me gustó, camas cómodas, el baño muy limpio y la regadera muy buena, el servicio es bastante bueno, te atienden muy bien",1
"La experiencia fue muy agradable, la habitación muy amplia y cómoda. La alberca siempre tuvo el agua a una tempreatura agradable. Altamente recomendable. El precio es accesible tomando en cuenta todas las comodidades.",1
"Solo te dan agua el primer día, no habia toallas de manos ni ponian shampoo y demas accesorios de baño y las llaves see desactivaban a cada rato, aunque me queje con la gerente decalidad siguio pasando y pague tres habitaciones dobles para cuatro personas 2 por 5 dias y una por dos dias ¡No vuelvo!",0
"La ubicacion del hotel, lo maginifico de sus habitaciones, las instalaciones siempre limpias, los servicios y la calidez de su personal fueron excelentes, felicito a todo el staff del hotel, que la calidad siempre sean los mismos",1
"Ninguna, todo muy bien aquí deberían de aceptar cualquier comentario por corto que sea; así es que no se por que ponen que debe de ser de doscientos caracteres mínimo.  Por otro lado no tengo ninguna otra opinión, en general todo me pareció muy bien, así es que no tengo otra cosa que agregar.",1
"Muy buena atención por parte del personal, me gustó la estancia, solo  Me faltaron Dias para disfrutar nuestras vacaciones en pareja, excelente ubicación, todo está cerca. Y lo que más disfrutamos fue el desayuno.",1
"El hotel solo cambio de nombre pero hasta ahora es lo unico que ha cambiado ,  el lobby no esta mal, sin embargo las habitaciones son muy antiguas y no parecen remodeladas. suelen ser pequeñas y no tienen el valor de lo que cobran por noche.",0
La verdad esperaba mas por la  Zona en la que se  Encuentra y por el  Precio ni el estacionamiento te ofrecen gratis la fama regia muy tacaños y la verdad es mas la fama que lo que se recibe departe del hotel,0
Para empezar llegas y el del valet parkin te ve como si fueras a pedirle que te cuide tu carro y te cobran diario el estacionamiento ya viajó frecuente mente y el estacionamiento está incluido el otros hoteles o te cobran una tarifa por todo el tiempo que estés pero diario no se vale la gente nada amable bueno solo la que hace el cuarto el servicio de cable malos canales y ni se ven los canales nacionales y otros borrosos muy mal hotel no volveré a ir otra ves buscare mejores hoteles que realmente valgan la pena,0
Estaba muy bien bien bonito bien lujoso la gente era bien amable el desayuno estaba muy bueno también estaba muy bien los pisos bien limpios todo estaba bien la alberca estaba muy chiquita y nadie te había,0
"Un hotel cómodo, centrico y recientemente remodelado. El deayuno Buffet delicioso, el menudo y barbacoa increíbles!  El valet parking, Recepción y el personal del restaurante super atentos y serviciales.  Todos los pasillos están alfombrados. La habitación limpia y cómoda.    Una de las sábanas de nuestra habitación estaba un poco sucia, pero no lo reportamos porque no lo consideramos importante.    El Wi-Fi super rápido y sin problemas de conexión. Nos permitieron entrar a las 12 de la noche y salir a la 1:00 pm, eso fué la cereza del pastel.    Nos hospedaremos aquí cada vez que podamos.",1
"Excelente servicio, muy buenas instalaciones, habitaciones cómodas y sin ruidos, el restaurant de lo mejor, riquísimos platillos. La ubicación en el centro de Monterrey facilita realizar traslados de forma ágil a cualquier punto, existen diferentes opciones de paseos cercanos como el paseo Santa Lucia.",1
En general está bien el hotel pero si es necesario q remodelen para q luzca más agradable y confortable. Ya q los muebles se ven viejos y los cuadros de unas pinturas horribles de mujeres fantasmagóricas no ayudan. Cambien el diseño e imagen del hotel para tener ua mejor aceptación y se antoje llegar ahi. El personal atento.,0
"La verdad es que sólo ocupamos el hotel para dormir las dos noches que lo ocupamos. El hotel es limpio, fresco, su personal amable. Pero todo bien. Es una buena opción para quien quiere conocer el centro, esta en muy buena ubicación.",1
"Buen ser servicio tanto en recepción como las recamaristas, aunado al excelente lugar de ubicación para poder desplazarnos rápidamente a cualquier parte de la Ciudad con rapidez y seguridad.... sin duda un lugar para recomendar.",1
